Line, "Line.l6", "812.1.2.3", "814.1.2.3", 3264, 6,  0, 35, 14.376022, 22.567392, 22.567392, 1.0067541, 31.629096, 0.9891948, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l7", "814r.1.2.3", "850.1.2.3", 3456, 6,  0, 35, 14.376022, 31.629096, 31.629096, 1.0247424, 31.632144, 1.0247297, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l7", "814r.1.2.3", "850.1.2.3", 3648, 6,  0, 35, 14.376022, 31.629096, 31.629096, 1.0253908, 31.632144, 1.0253826, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l7", "814r.1.2.3", "850.1.2.3", 3840, 6,  0, 35, 14.376022, 31.629096, 31.629096, 1.0201056, 31.632144, 1.0200971, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l24", "850.1.2.3", "816.1.2.3", 4032, 6,  0, 35, 14.376022, 31.632144, 31.632144, 1.0247297, 31.726632, 1.0243357, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l24", "850.1.2.3", "816.1.2.3", 4224, 6,  0, 35, 14.376022, 31.632144, 31.632144, 1.0253826, 31.726632, 1.0251288, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l24", "850.1.2.3", "816.1.2.3", 4416, 6,  0, 35, 14.376022, 31.632144, 31.632144, 1.0200971, 31.726632, 1.0198332, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l9a", "816.1.2.3", "mid824.1.2.3", 4608, 6,  1, 33, 14.376022, 31.726632, 31.726632, 1.0243357, 33.282636, 1.0198102, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l9a", "816.1.2.3", "mid824.1.2.3", 4800, 6,  1, 33, 14.376022, 31.726632, 31.726632, 1.0251288, 33.282636, 1.0203834, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l9a", "816.1.2.3", "mid824.1.2.3", 4992, 6,  1, 33, 14.376022, 31.726632, 31.726632, 1.0198332, 33.282636, 1.0156174, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l9b", "mid824.1.2.3", "824.1.2.3", 5184, 6,  0, 32, 14.376022, 33.282636, 33.282636, 1.0198102, 34.83864, 1.0152812, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l9b", "mid824.1.2.3", "824.1.2.3", 5376, 6,  0, 32, 14.376022, 33.282636, 33.282636, 1.0203834, 34.83864, 1.0156611, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l9b", "mid824.1.2.3", "824.1.2.3", 5568, 6,  0, 32, 14.376022, 33.282636, 33.282636, 1.0156174, 34.83864, 1.0114267, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l13a", "824.1.2.3", "mid828.1.2.3", 5760, 6,  1, 31, 14.376022, 34.83864, 34.83864, 1.0152812, 34.966656, 1.0149112, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l13a", "824.1.2.3", "mid828.1.2.3", 5952, 6,  1, 31, 14.376022, 34.83864, 34.83864, 1.0156611, 34.966656, 1.0153126, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l13a", "824.1.2.3", "mid828.1.2.3", 6144, 6,  1, 31, 14.376022, 34.83864, 34.83864, 1.0114267, 34.966656, 1.0110727, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l13b", "mid828.1.2.3", "828.1.2.3", 6336, 6,  0, 30, 14.376022, 34.966656, 34.966656, 1.0149112, 35.094672, 1.0145402, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l13b", "mid828.1.2.3", "828.1.2.3", 6528, 6,  0, 30, 14.376022, 34.966656, 34.966656, 1.0153126, 35.094672, 1.0149644, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l13b", "mid828.1.2.3", "828.1.2.3", 6720, 6,  0, 30, 14.376022, 34.966656, 34.966656, 1.0110727, 35.094672, 1.0107227, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l14a", "828.1.2.3", "mid830.1.2.3", 6912, 6,  1, 30, 14.376022, 35.094672, 35.094672, 1.0145402, 38.209728, 1.0055039, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l14a", "828.1.2.3", "mid830.1.2.3", 7104, 6,  1, 30, 14.376022, 35.094672, 35.094672, 1.0149644, 38.209728, 1.0064908, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l14a", "828.1.2.3", "mid830.1.2.3", 7296, 6,  1, 30, 14.376022, 35.094672, 35.094672, 1.0107227, 38.209728, 1.0022056, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l14b", "mid830.1.2.3", "830.1.2.3", 7488, 6,  3, 29, 14.376022, 38.209728, 38.209728, 1.0055039, 41.324784, 0.99661644, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l14b", "mid830.1.2.3", "830.1.2.3", 7680, 6,  3, 29, 14.376022, 38.209728, 38.209728, 1.0064908, 41.324784, 0.9979715, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l14b", "mid830.1.2.3", "830.1.2.3", 7872, 6,  3, 29, 14.376022, 38.209728, 38.209728, 1.0022056, 41.324784, 0.9936976, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l15", "830.1.2.3", "854.1.2.3", 8064, 6,  0, 26, 14.376022, 41.324784, 41.324784, 0.99661644, 41.48328, 0.9961817, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l15", "830.1.2.3", "854.1.2.3", 8256, 6,  0, 26, 14.376022, 41.324784, 41.324784, 0.9979715, 41.48328, 0.99754712, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l15", "830.1.2.3", "854.1.2.3", 8448, 6,  0, 26, 14.376022, 41.324784, 41.324784, 0.9936976, 41.48328, 0.99328129, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l27", "854.1.2.3", "852.1.2.3", 8640, 6,  0, 25, 14.376022, 41.48328, 41.48328, 0.9961817, 52.709064, 0.96541619, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l27", "854.1.2.3", "852.1.2.3", 8832, 6,  0, 25, 14.376022, 41.48328, 41.48328, 0.99754712, 52.709064, 0.96755406, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l27", "854.1.2.3", "852.1.2.3", 9024, 6,  0, 25, 14.376022, 41.48328, 41.48328, 0.99328129, 52.709064, 0.9637146, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l25", "852r.1.2.3", "832.1.2.3", 9216, 6,  0, 25, 14.376022, 52.709064, 52.709064, 1.0378183, 52.712112, 1.0378105, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l25", "852r.1.2.3", "832.1.2.3", 9408, 6,  0, 25, 14.376022, 52.709064, 52.709064, 1.040118, 52.712112, 1.0401104, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l25", "852r.1.2.3", "832.1.2.3", 9600, 6,  0, 25, 14.376022, 52.709064, 52.709064, 1.0359922, 52.712112, 1.0359847, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l32", "888.1.2.3", "890.1.2.3", 9792, 6,  1, 1, 2.4017771, 52.712112, 52.712112, 1.0014487, 55.9308, 0.91856483, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l32", "888.1.2.3", "890.1.2.3", 9984, 6,  1, 1, 2.4017771, 52.712112, 52.712112, 1.0039175, 55.9308, 0.9290762, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l32", "888.1.2.3", "890.1.2.3", 10176, 6,  1, 1, 2.4017771, 52.712112, 52.712112, 0.99991307, 55.9308, 0.9176632, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l16a", "832.1.2.3", "mid858.1.2.3", 10368, 6,  3, 24, 14.376022, 52.712112, 52.712112, 1.0378105, 53.458872, 1.0366277, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l16a", "832.1.2.3", "mid858.1.2.3", 10560, 6,  3, 24, 14.376022, 52.712112, 52.712112, 1.0401104, 53.458872, 1.0389331, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l16a", "832.1.2.3", "mid858.1.2.3", 10752, 6,  3, 24, 14.376022, 52.712112, 52.712112, 1.0359847, 53.458872, 1.0348789, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l16b", "mid858.1.2.3", "858.1.2.3", 10944, 6,  0, 21, 14.376022, 53.458872, 53.458872, 1.0366277, 54.205632, 1.0354753, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l16b", "mid858.1.2.3", "858.1.2.3", 11136, 6,  0, 21, 14.376022, 53.458872, 53.458872, 1.0389331, 54.205632, 1.0377766, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l16b", "mid858.1.2.3", "858.1.2.3", 11328, 6,  0, 21, 14.376022, 53.458872, 53.458872, 1.0348789, 54.205632, 1.0337928, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l28a", "858.1", "mid864.1", 11520, 2,  1, 1, 14.376022, 54.205632, 54.205632, 1.0354753, 54.45252, 1.0354745, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l28b", "mid864.1", "864.1", 11584, 2,  0, 0, 14.376022, 54.45252, 54.45252, 1.0354745, 54.699408, 1.0354746, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l29a", "858.1.2.3", "mid834.1.2.3", 11648, 6,  3, 20, 14.376022, 54.205632, 54.205632, 1.0354753, 55.094124, 1.0341148, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l29a", "858.1.2.3", "mid834.1.2.3", 11840, 6,  3, 20, 14.376022, 54.205632, 54.205632, 1.0377766, 55.094124, 1.0363967, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l29a", "858.1.2.3", "mid834.1.2.3", 12032, 6,  3, 20, 14.376022, 54.205632, 54.205632, 1.0337928, 55.094124, 1.0325014, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l29b", "mid834.1.2.3", "834.1.2.3", 12224, 6,  0, 17, 14.376022, 55.094124, 55.094124, 1.0341148, 55.982616, 1.032801, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l29b", "mid834.1.2.3", "834.1.2.3", 12416, 6,  0, 17, 14.376022, 55.094124, 55.094124, 1.0363967, 55.982616, 1.0350669, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l29b", "mid834.1.2.3", "834.1.2.3", 12608, 6,  0, 17, 14.376022, 55.094124, 55.094124, 1.0325014, 55.982616, 1.0312885, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l17a", "834.1.2.3", "mid860.1.2.3", 12800, 6,  3, 11, 14.376022, 55.982616, 55.982616, 1.032801, 56.290464, 1.0325196, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l17a", "834.1.2.3", "mid860.1.2.3", 12992, 6,  3, 11, 14.376022, 55.982616, 55.982616, 1.0350669, 56.290464, 1.0348422, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l17a", "834.1.2.3", "mid860.1.2.3", 13184, 6,  3, 11, 14.376022, 55.982616, 55.982616, 1.0312885, 56.290464, 1.0310364, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l17b", "mid860.1.2.3", "860.1.2.3", 13376, 6,  1, 8, 14.376022, 56.290464, 56.290464, 1.0325196, 56.598312, 1.0323656, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l17b", "mid860.1.2.3", "860.1.2.3", 13568, 6,  1, 8, 14.376022, 56.290464, 56.290464, 1.0348422, 56.598312, 1.0346461, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l17b", "mid860.1.2.3", "860.1.2.3", 13760, 6,  1, 8, 14.376022, 56.290464, 56.290464, 1.0310364, 56.598312, 1.030915, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l30a", "860.1.2.3", "mid836.1.2.3", 13952, 6,  3, 7, 14.376022, 56.598312, 56.598312, 1.0323656, 57.006744, 1.0322179, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l30a", "860.1.2.3", "mid836.1.2.3", 14144, 6,  3, 7, 14.376022, 56.598312, 56.598312, 1.0346461, 57.006744, 1.0344391, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l30a", "860.1.2.3", "mid836.1.2.3", 14336, 6,  3, 7, 14.376022, 56.598312, 56.598312, 1.030915, 57.006744, 1.0308117, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l30b", "mid836.1.2.3", "836.1.2.3", 14528, 6,  0, 4, 14.376022, 57.006744, 57.006744, 1.0322179, 57.415176, 1.032161, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l30b", "mid836.1.2.3", "836.1.2.3", 14720, 6,  0, 4, 14.376022, 57.006744, 57.006744, 1.0344391, 57.415176, 1.0342785, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l30b", "mid836.1.2.3", "836.1.2.3", 14912, 6,  0, 4, 14.376022, 57.006744, 57.006744, 1.0308117, 57.415176, 1.0307755, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l20", "836.1.2.3", "862.1.2.3", 15104, 6,  0, 1, 14.376022, 57.415176, 57.415176, 1.032161, 57.50052, 1.0321597, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l20", "836.1.2.3", "862.1.2.3", 15296, 6,  0, 1, 14.376022, 57.415176, 57.415176, 1.0342785, 57.50052, 1.0342608, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l20", "836.1.2.3", "862.1.2.3", 15488, 6,  0, 1, 14.376022, 57.415176, 57.415176, 1.0307755, 57.50052, 1.0307797, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l31a", "862.2", "mid838.2", 15680, 2,  1, 1, 14.376022, 57.50052, 57.50052, 1.0342608, 58.241184, 1.0342245, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l31b", "mid838.2", "838.2", 15744, 2,  0, 0, 14.376022, 58.241184, 58.241184, 1.0342245, 58.981848, 1.034225, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l19a", "836.1.2.3", "mid840.1.2.3", 15808, 6,  2, 3, 14.376022, 57.415176, 57.415176, 1.032161, 57.54624, 1.0321447, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l19a", "836.1.2.3", "mid840.1.2.3", 16000, 6,  2, 3, 14.376022, 57.415176, 57.415176, 1.0342785, 57.54624, 1.0342543, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l19a", "836.1.2.3", "mid840.1.2.3", 16192, 6,  2, 3, 14.376022, 57.415176, 57.415176, 1.0307755, 57.54624, 1.0307575, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l19b", "mid840.1.2.3", "840.1.2.3", 16384, 6,  1, 1, 14.376022, 57.54624, 57.54624, 1.0321447, 57.677304, 1.0321362, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l19b", "mid840.1.2.3", "840.1.2.3", 16576, 6,  1, 1, 14.376022, 57.54624, 57.54624, 1.0342543, 57.677304, 1.0342463, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l19b", "mid840.1.2.3", "840.1.2.3", 16768, 6,  1, 1, 14.376022, 57.54624, 57.54624, 1.0307575, 57.677304, 1.0307489, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l18", "834.1.2.3", "842.1.2.3", 16960, 6,  0, 6, 14.376022, 55.982616, 55.982616, 1.032801, 56.06796, 1.0327527, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l18", "834.1.2.3", "842.1.2.3", 17152, 6,  0, 6, 14.376022, 55.982616, 55.982616, 1.0350669, 56.06796, 1.0350014, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l18", "834.1.2.3", "842.1.2.3", 17344, 6,  0, 6, 14.376022, 55.982616, 55.982616, 1.0312885, 56.06796, 1.0312418, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l21a", "842.1.2.3", "mid844.1.2.3", 17536, 6,  1, 6, 14.376022, 56.06796, 56.06796, 1.0327527, 56.2737, 1.0326362, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l21a", "842.1.2.3", "mid844.1.2.3", 17728, 6,  1, 6, 14.376022, 56.06796, 56.06796, 1.0350014, 56.2737, 1.0348435, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l21a", "842.1.2.3", "mid844.1.2.3", 17920, 6,  1, 6, 14.376022, 56.06796, 56.06796, 1.0312418, 56.2737, 1.0311293, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l21b", "mid844.1.2.3", "844.1.2.3", 18112, 6,  1, 5, 14.376022, 56.2737, 56.2737, 1.0326362, 56.47944, 1.0325343, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l21b", "mid844.1.2.3", "844.1.2.3", 18304, 6,  1, 5, 14.376022, 56.2737, 56.2737, 1.0348435, 56.47944, 1.0346816, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l21b", "mid844.1.2.3", "844.1.2.3", 18496, 6,  1, 5, 14.376022, 56.2737, 56.2737, 1.0311293, 56.47944, 1.0310173, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l22a", "844.1.2.3", "mid846.1.2.3", 18688, 6,  2, 4, 14.376022, 56.47944, 56.47944, 1.0325343, 57.034176, 1.0326732, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l22a", "844.1.2.3", "mid846.1.2.3", 18880, 6,  2, 4, 14.376022, 56.47944, 56.47944, 1.0346816, 57.034176, 1.034622, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l22a", "844.1.2.3", "mid846.1.2.3", 19072, 6,  2, 4, 14.376022, 56.47944, 56.47944, 1.0310173, 57.034176, 1.0311248, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l22b", "mid846.1.2.3", "846.1.2.3", 19264, 6,  0, 2, 14.376022, 57.034176, 57.034176, 1.0326732, 57.588912, 1.0327976, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l22b", "mid846.1.2.3", "846.1.2.3", 19456, 6,  0, 2, 14.376022, 57.034176, 57.034176, 1.034622, 57.588912, 1.0346699, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l22b", "mid846.1.2.3", "846.1.2.3", 19648, 6,  0, 2, 14.376022, 57.034176, 57.034176, 1.0311248, 57.588912, 1.0312953, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l23a", "846.1.2.3", "mid848.1.2.3", 19840, 6,  1, 2, 14.376022, 57.588912, 57.588912, 1.0327976, 57.669684, 1.0328156, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l23a", "846.1.2.3", "mid848.1.2.3", 20032, 6,  1, 2, 14.376022, 57.588912, 57.588912, 1.0346699, 57.669684, 1.0346768, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l23a", "846.1.2.3", "mid848.1.2.3", 20224, 6,  1, 2, 14.376022, 57.588912, 57.588912, 1.0312953, 57.669684, 1.03132, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l23b", "mid848.1.2.3", "848.1.2.3", 20416, 6,  1, 1, 14.376022, 57.669684, 57.669684, 1.0328156, 57.750456, 1.0328346, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l23b", "mid848.1.2.3", "848.1.2.3", 20608, 6,  1, 1, 14.376022, 57.669684, 57.669684, 1.0346768, 57.750456, 1.0346978, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l23b", "mid848.1.2.3", "848.1.2.3", 20800, 6,  1, 1, 14.376022, 57.669684, 57.669684, 1.03132, 57.750456, 1.0313416, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l26a", "854.2", "mid856.2", 20992, 2,  1, 1, 14.376022, 41.48328, 41.48328, 0.99754712, 45.038772, 0.99755182, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l26b", "mid856.2", "856.2", 21056, 2,  0, 0, 14.376022, 45.038772, 45.038772, 0.99755182, 48.594264, 0.99756231, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l12a", "824.2", "mid826.2", 21120, 2,  1, 1, 14.376022, 34.83864, 34.83864, 1.0156611, 35.300412, 1.0156269, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l12b", "mid826.2", "826.2", 21184, 2,  0, 0, 14.376022, 35.300412, 35.300412, 1.0156269, 35.762184, 1.0156271, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l8", "816.1", "818.1", 21248, 2,  0, 2, 14.376022, 31.726632, 31.726632, 1.0243357, 32.24784, 1.0241862, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l10a", "818.1", "mid820.1", 21312, 2,  1, 2, 14.376022, 32.24784, 32.24784, 1.0241862, 39.5859, 1.0220335, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l10b", "mid820.1", "820.1", 21376, 2,  0, 1, 14.376022, 39.5859, 39.5859, 1.0220335, 46.92396, 1.0202709, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l11a", "820.1", "mid822.1", 21440, 2,  1, 1, 14.376022, 46.92396, 46.92396, 1.0202709, 49.017936, 1.0197515, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l11b", "mid822.1", "822.1", 21504, 2,  0, 0, 14.376022, 49.017936, 49.017936, 1.0197515, 51.111912, 1.0197553, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l4a", "808.2", "mid810.2", 21568, 2,  1, 1, 14.376022, 11.137392, 11.137392, 1.0295462, 12.021922, 1.0295216, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l4b", "mid810.2", "810.2", 21632, 2,  0, 0, 14.376022, 12.021922, 12.021922, 1.0295216, 12.906451, 1.0295223, 255, 2, 0, 0, 0, 0, 16, 1
KeepAspect, 0
PctRim, 2
Range, 0, 58.981848, 0.9, 1.1
Width, 3
DataColor, 255
Move, 0, 1.05
Draw, 58.981848, 1.05
Move, 0, 0.95
Draw, 58.981848, 0.95
SetProp, 0, 58.981848, 0.9, 1.1, 16777215, 16777215, 0, 7
PctRim, 2
